"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"67 6507253668 (i) on (i)","Manikutty, Sankaran  Manikutty, S.","15","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"68 7004893265 (i) on (i)","Sarin, Ankur  Sarin, A.","15","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"69 55776496900 (i) on (i)","Agarwalla, Sobhesh Kumar  Agarwalla, Sobhesh","14","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"70 55429687500 (i) on (i)","Bhatnagar, Subhash C.  Bhatnagar, S. C.   Bhatnagar, Subhash","14","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"71 24076574500 (i) on (i)","Maheshwari, Sunil Kumar  Maheshwari, Sunil","14","7","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"72 35115497300 (i) on (i)","Pingali, Viswanath","14","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"73 7401497971 (i) on (i)","Datta, Samar K.  Datta, S. K.","13","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"74 57197843403 (i) on (i)","Sankaranarayanan, Sriram","13","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"75 47561179200 (i) on (i)","Desai, Naman K.  Desai, Naman","12","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"76 16026990800 (i) on (i)","Jain, Rekha S.  Jain, Rekha   Jain, R. S.","12","7","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"77 56645709400 (i) on (i)","Majumdar, Adrija  Majumder, Adrija","12","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"78 7103223055 (i) on (i)","Mathur, Kuldeep  MATHUR, KULDEEP   Mathur, K.","12","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"79 56526305100 (i) on (i)","Mathur, Navdeep","12","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"80 55106914900 (i) on (i)","Pandey, Priyanka","12","8","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"81 56019186000 (i) on (i)","Ranganathan, Kavitha  Ranganathan, K.","12","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"82 25026428800 (i) on (i)","Sud, Mukesh","12","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"83 56650823900 (i) on (i)","Vijayalakshmi, Akshaya","12","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"84 8080483200 (i) on (i)","Deodhar, Satish Y.  Deodhar, S.  					    Deodhar, Satish","11","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"85 57195360900 (i) on (i)","Gopalakrishnan, Balagopal","11","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"86 23392676200 (i) on (i)","Jose, P. D.","11","6","Indian Institute of Management Bangalore","Bengaluru","India"
"","View last title","","","",""
"","","","","","",""
"87 6602316362 (i) on (i)","Namboodiri, N. V.","11","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"88 35213675900 (i) on (i)","Pandey, Ajay","11","7","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"89 56581226000 (i) on (i)","Agarwal, Promila","10","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"90 55614856800 (i) on (i)","Dev, Pritha","10","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"91 37101289600 (i) on (i)","Dora, Mallikarjun","10","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"92 57190568843 (i) on (i)","Gupta, Samrat","10","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"93 56365287300 (i) on (i)","Kumar, H. Anil  Anil Kumar, H.   Hanumappa, Anilkumar   Anilkumar, Hanumappa","10","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"94 57215032710 (i) on (i)","Sharma, Rajat","10","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"95 56244329100 (i) on (i)","Sinha, Sidharth","10","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"96 55755644500 (i) on (i)","Sriram, Karthik","10","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"97 57189256145 (i) on (i)","Varma, Poornima","10","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"98 57206847830 (i) on (i)","Verma, Sanjay  Verma, S.","10","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"99 7102897586 (i) on (i)","Desai, Bhupat M.  Desai, B. M.","9","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"100 25647866800 (i) on (i)","Huber, Hans","9","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"101 57193338860 (i) on (i)","Kar, Rohan","9","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"102 57191766618 (i) on (i)","Kureshi, Sonal","9","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"103 57150827400 (i) on (i)","Nagar, Neerav","9","7","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"104 7007011817 (i) on (i)","Ahuja, Vinod  Ahuja, V.","8","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"105 57195584081 (i) on (i)","Fuad, Mohammad","8","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"106 7005645795 (i) on (i)","Ganesh, S. R.","8","3","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"107 56123562200 (i) on (i)","Gopakumar, K. V.","8","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"108 56803509600 (i) on (i)","Guha, Mahua","8","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"109 35776252700 (i) on (i)","Gupta, Parvinder","8","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"110 24166823600 (i) on (i)","Kothari, Brij","8","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"111 56111110400 (i) on (i)","Kulkarni, Vaibhavi","8","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"112 7402094235 (i) on (i)","Majumdar, Säumen  Majumdar, Saumen   Majumdar, S.","8","3","University of Canterbury","Christchurch","New Zealand"
"","View last title","","","",""
"","","","","","",""
"113 56341155800 (i) on (i)","Patange, Omkar S.  Patange, Omkar   Patange, O.","8","6","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"114 6506460067 (i) on (i)","Pestonjee, D. M.  PESTONJEE, D. M.   Pestonjee, D.","8","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"115 57195149968 (i) on (i)","Ramani, K. V.","8","0","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"116 7801555540 (i) on (i)","Saiyadain, Mirza S.  Saiyadain, Mirza   Saiyadain, M. S.","8","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"117 57195202256 (i) on (i)","Tripathi, Neha","8","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"118 57195107272 (i) on (i)","Agarwal, Anurag K.  Agarwal, Anurag","7","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"119 55625717300 (i) on (i)","Avashia, Vidhee Kiran  Avashia, Vidhee","7","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"120 57214287376 (i) on (i)","Bandyopadhyay, Tathagata  Bandyopadhyay, T.","7","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"121 56684346600 (i) on (i)","Banerjee, Bibek","7","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"122 7006855144 (i) on (i)","Barua, Samir Kumar  Barua, Samir K.   Barua, S. K.","7","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
