"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"81 55788028900 (i) on (i)","Deb, Palash","7","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"82 55612002500 (i) on (i)","Dhiman, Amit","7","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"83 57215932540 (i) on (i)","Mandal, Prasenjit","7","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"84 35097675300 (i) on (i)","Moorthy, Janakiraman  Moorthy, J.","7","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"85 55865201700 (i) on (i)","Sinha, Anup Kumar 		       Sinha, A. K.   Sinha, Anup","7","2","Heritage Business School","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"86 57197287990 (i) on (i)","Abraham, Biju Paul","6","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"87 56204197200 (i) on (i)","Banerjee, Shrabastee","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"88 7005917234 (i) on (i)","Chattopadhyay, Raghabendra","6","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"89 55226798700 (i) on (i)","Chaudhuri, A. K.","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"90 57196049535 (i) on (i)","Ghosh, Anjan","6","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"91 57220061839 (i) on (i)","Goyal, Lakshmi","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"92 56487085400 (i) on (i)","Joshi, Chetan","6","4","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"93 55174134500 (i) on (i)","Khanna, Sushil","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"94 55172238900 (i) on (i)","Mohanty, Mritiunjoy","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"95 36834916200 (i) on (i)","Pal, Manabendra N.  Pal, M.  						       Pal, Manabendra   Pal, M. N.","6","5","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"96 57213405845 (i) on (i)","Rath, Pragyan","6","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"97 55435189100 (i) on (i)","Ray, Alok  RAY, ALOK","6","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"98 57162155300 (i) on (i)","Roy, Kaushik","6","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"99 57213092545 (i) on (i)","Sethuraman, Janardhanan  Sethuraman, J.","6","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"100 24467400700 (i) on (i)","Anurag, D.","5","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"101 7201527798 (i) on (i)","Chakraborty, S. C.","5","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"102 55711003900 (i) on (i)","Das, Ranjan","5","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"103 15762516100 (i) on (i)","Goel, Abhishek  Goel, Dr Abhishek","5","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"104 8942356000 (i) on (i)","Mukherjee, Saral","5","3","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
