"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"134 57208485346 (i) on (i)","Pal, Santanu","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"135 57219864159 (i) on (i)","Priya, Bhawna","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"136 57211601900 (i) on (i)","Roy, Nandita","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"137 16043690500 (i) on (i)","Saddikutti, Venkatramanaiah","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"138 57218553548 (i) on (i)","Saxena, Kirti","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"139 57226784598 (i) on (i)","Sindhwani, Rohit","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"140 57210828488 (i) on (i)","Singh, Awadhesh Pratap","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"141 56767641900 (i) on (i)","Srivastava, Neha","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"142 57894410700 (i) on (i)","Suvadarshini, Pinakhi","2","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"143 24777146100 (i) on (i)","Takkar, Raghav","2","2","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"144 57224901343 (i) on (i)","Thakur, Vinod","2","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"145 57477381700 (i) on (i)","Abha","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"146 57732519100 (i) on (i)","Ahuja, Ankit","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"147 26654049200 (i) on (i)","Amanulla, S.","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"148 57226026104 (i) on (i)","Ambust, Nishant","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"149 57218420740 (i) on (i)","Ankit","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"150 56240149000 (i) on (i)","Asthana, Alok","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"151 57218395806 (i) on (i)","Awadhesh, Pratap Singh","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"152 57193932282 (i) on (i)","Banerjee, Kaustav","1","1","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"153 57883724500 (i) on (i)","Banerjee, Kaustav","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
"154 57580446300 (i) on (i)","Banerji, Asit","1","0","Indian Institute of Management Lucknow","Lucknow","India"
"","View last title","","","",""
"","","","","","",""
