Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Ashish",43.0,23.0,Sardar Vallabhbhai Patel Cluster University,Mandi,India
"Thakur, Manoj  Thakur, M.",43.0,18.0,Indian Institute of Technology Mandi,Mandi,India
"Bindu, R.",42.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Jaiswal, Amit",42.0,17.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Anu Rani  Sharma, Arm Rani   Sharma, A. R.  	    Sharma, Anurag   Sharma, Anu",42.0,19.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Vivek Kumar  Sharma, Vivek K.   Sharma, Vivek",42.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Ghosh, Kunal K.  Ghosh, K. K.   Ghosh, Kunal   Ghosh, K.",40.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Rajan, Padmanabhan  Rajan, P.",40.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Koner, Rik Rani  Koner, R. R.",39.0,16.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Prateek  Kumar, P.",39.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Pathak, P. K.  Pathak, P.",39.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Dwivedi, Charu  Dwivedi, C.",38.0,16.0,Indian Institute of Technology Mandi,Mandi,India
"Masakapalli, Shyam Kumar  Masakapalli, S. K.   Masakapalli, Shyam K.",38.0,13.0,Indian Institute of Technology Mandi,Mandi,India
"Kumari, Nitu  Kumari, N.",37.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Mondal, Prosenjit  Mondal, P.",36.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Ashutosh  Singh, Ashutosh Kumar",36.0,15.0,Indian Institute of Technology Mandi,Mandi,India
"Basak, Trayambak  Basak, T.",35.0,17.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Amit Vanav  Kumar, Amit   Kumar, A.   Kumar, A. Vanav",33.0,17.0,Indian Institute of Technology Mandi,Mandi,India
"Saxena, Prateek  Saxena, P.",33.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Rahul  Sharma, R.",33.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Varma, Hari R.  Varma, H. R.",33.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Azad, Sarita",32.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Ghosh, Rajesh",32.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Sunil",32.0,14.0,Indian Institute of Technology Mandi,Mandi,India
"Sarkar, Sayantan",31.0,16.0,Indian Institute of Technology Mandi,Mandi,India
"Tripathi, Shweta  Tripathi, S.",30.0,18.0,Indian Institute of Technology Mandi,Mandi,India
"Agnihotri, Samar  Agnihotriy, Samar",29.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Kala, Venkata Uday  Uday, K. V.   Uday, Kala Venkat   Uday, Kala Venkata",29.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Muslim, Malikiis  Muslim, M.   Muslim, Malik",29.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Agrawal, Garima  Agrawal, G.",28.0,15.0,Indian Institute of Technology Mandi,Mandi,India
"Rao, Chethana Durga  Rao, Chethana   Rao, C. Durga   Rao, C. D.",28.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Ruiz-Barradas, Alfredo  Ruiz-Barradas, A.",28.0,17.0,Indian Institute of Technology Mandi,Mandi,India
"Sinha-Ray, Sumit",28.0,15.0,Indian Institute of Technology Mandi,Mandi,India
"Thakor, Satyajit",28.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Girish  Sharma, G.",27.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Srinivasan, Srikant  Srinivasan, S.",27.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Prakash, Tulika",26.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Saha, Sandip Kumar  Saha, S. K.   Saha, Sandip K.",26.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Sen, Subhamoy",26.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Gaur, Pankaj  Gaur, P.",25.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Kharche, Shilpa U.  Kharche, Shilpa   Kharche, S.",25.0,8.0,Terna Engineering College,Navi Mumbai,India
"Kumar, Pradeep  Kumar, P.",25.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Dash, Jogesh Chandra  Dash, Jogesh C.",24.0,3.0,Terna Engineering College,Navi Mumbai,India
"Roy, Arko  Roy, A.",24.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Birender P.  Singh, B. P.   Singh, Birender",24.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Gurpreet",24.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Verma, Navneet Chandra  Verma, N. C.   Verma, Navneet C.",24.0,15.0,Indian Institute of Technology Mandi,Mandi,India
"Rameshan, Renu M.  Rameshan, Renu   Renu, M. R.",23.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Sarkar, Kaustav",23.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Chaturvedi, Pratik  Chaturvedi, Prateek",22.0,5.0,Defence Research and Development Organisation India,Dehradun,India
"Gupta, Shikha",22.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Kundu, Pratim  Kundu, P.",22.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Pindoriya, Rajesh M.  Pindoriya, R. M.   Pindoriya, Rajesh M.",22.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Prasad, Amit Mohan  Prasad, A.   Prasad, Amit",22.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Ray, Subrata  Ray, S.",22.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Swati",22.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Birender  Singh, B.",22.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Srinivasu, Bodapati  Bodapati, Srinivasu   Srinivasu, B.",22.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Yadav, Aditya  Yadav, A.",22.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Parmod",21.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Pratap, Rameshwar",21.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Yadav, Manoj Kumar  Yadav, M. K.   Yadav, M.   Yadav, Manoj K.   Yadav, Manoj",21.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Dasgupta, Shyamasree",20.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Awanish  Kumar, A.",20.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Roy, Shounak",20.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Thakur, Anshul  Thakur, A.",20.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Chand, Hushan",19.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Jose, Prasanth P.  Jose, Prasanth P.",19.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Kailasam, Sriram",19.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Moinuddin, Mohamad Ghulam  Moinuddin, M. G.   Moinuddin, Mohamad G.",19.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Mukherjee, Mousumi  Mukherjee, M.",19.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Randhawa, Jaspreet Kaur  Randhawa, Jaspreet K.",19.0,12.0,Indian Institute of Technology Mandi,Mandi,India
"Reddy, Pulikanti Guruprasad",19.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Deepak Kumar  Sharma, Deepak K.   Kumar Sharma, Deepak   Sharma, Deepak   Sharma, D. K.",19.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Tyagi, Swati  Tyag, Swati",19.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Bakthavachalu, Baskar",18.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Dhanya, J.  J, Dhanya   Dhanya, J.",18.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Jahan, Qaiser  Jahan, Q.   JAHAN, QAISER",18.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Khillare, Lalit D.  Khillare, Lalit",18.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Kushavah, Dushyant",18.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Murab, Sumit",18.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Sarma, Siddhartha",18.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Gajendra  Singh, G.",18.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Niraj Kumar  Singh, Niraj   Singh, N.",18.0,11.0,Indian Institute of Technology Mandi,Mandi,India
"Thakur, Ramna  Thakur, R.",18.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Gupta, Sharad Kumar  Gupta, S. K.",17.0,4.0,Punjab Remote Sensing Centre,Ludhiana,India
"Joshi, Bhakti M.  Joshi, Bhakti",17.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Kiehn, Astrid  Kiehn, A.",17.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Ashutosh  Kumar, A.",17.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Patel, Adarsh",17.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Sonu D.  Sharma, Sonu   Sharma, S.",17.0,9.0,Indian Institute of Technology Mandi,Mandi,India
"Shukla, Mritunjay Kumar  Shukla, Mritunjay   Shukla, Mritunjaya Kumar   Shukla, M. K.",17.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Thapar, Daksh",17.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Verma, Nishant",17.0,8.0,Indian Institute of Technology Mandi,Mandi,India
", Diwaker  Diwaker, Diwaker   Kumar",17.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Kajuri, Nirmalya  Kajuria, Nirmalya",16.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Deepu",16.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Manjunath, Sreelakshmi",16.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Sumeet Kumar  Sharma, Sumeet K.   Kumar Sharma, Sumeet",16.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, Vijender Kumar",16.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Arora, Naina  Arora, N.",15.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Bhardwaj, Taniya",15.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Gupta, Krati  Gupta, K.",15.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Jain, Subit K.  Jain, Subit K.   Jain, Subit Kumar",15.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Kaur, Harpreet",15.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Khan, Syamantak  Khan, S.",15.0,13.0,Indian Institute of Technology Mandi,Mandi,India
"Misra, Himanshu",15.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Pandey, Juhi",15.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Patel, Ashutosh",15.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Arora, Gaurav",14.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Kasiviswanathan, K. S.",14.0,10.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Siddhant Rishi  Kumar, Siddhant   Kumar, S. Rishi",14.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Kumari, Nisha S.  Kumari, Nisha",14.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Mahto, Lakshman  Mahto, L.",14.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Sehlangia, Suman  Sehlangia, S.",14.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Sharma, G.",14.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Swami, Deepak",14.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Chaurasiya, Rohit B.  Chaurasiya Rohit, B.   Chaurasiya, Rohit   Rohit, B. Chaurasiya   Chaurasiya, Rohit B.",13.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Choudhary, Priyanka",13.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Jha, Ranjeet Ranjhan  Jha, Ranjeet Ranjan",13.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Kaushik, Shruti",13.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Machchhar, Jinesh",13.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Mathur, Ankita  Mathur, A.",13.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Maurya, Rajiv K.  Maurya, R. K.",13.0,4.0,Indian Institute of Technology Mandi,Mandi,India
"Mishra, Pushpendra Mani  Mani Mishra, Pushpendra   Mishra, Pushpendra M.",13.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Padhi, Jyotibhusan",13.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Sihi, Antik",13.0,2.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Avantika",13.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Singh, Bhupinder P.        Singh, B. P.   Singh, Bhupinder",13.0,5.0,Indian Institute of Technology Mandi,Mandi,India
"Sood, Puneet  Sood, P.",13.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Yadav, Kavita  Yadav, K.",13.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Bhardwaj, Shiv Raj  Bhardwaj, Shivani   Bhardwaj, S. R.   Bhardwaj, Shiv R.",12.0,6.0,Indian Institute of Technology Mandi,Mandi,India
"Bhutani, Gaurav  Bhutani, G.",12.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Chhabra, Tripti",12.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Dey, Gourab",12.0,8.0,Indian Institute of Technology Mandi,Mandi,India
"Gupta, Vibha",12.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Amit",12.0,7.0,Indian Institute of Technology Mandi,Mandi,India
"Kumar, Avinash",12.0,3.0,Indian Institute of Technology Mandi,Mandi,India
"Pandey, Abhishek",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Pandey, Atul",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Pandey, Richa",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pandey, Sushant",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pant, Himanshu",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Pant, Yogesh",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Parmar, Anand",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Parvatikar, Shreesh",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Patel, Ashutosh",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Patel, Shravan",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Pathak, Siddharth",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
