Author,Documents,h-index,Affiliation,City,Country/Territory
"Pal, Rudrashish",3.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Prabhakaran, Aarya",3.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Sahu, Purushottam",3.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Baghel, Niranjan Singh",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Bajpai, Devansh",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Banerjee, Suchetana",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Chakraborty, Thirthankar",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Choudhary, Atul Kumar",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Choudhary, Bhoopendra",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Ekka, Akansha",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Gaurav, Sahil",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Halder, Debajyoti",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kandele, Suyash",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Kiran, Usha",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Kshatri, Ravindra",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Kumar, Mayank",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Kundu, Askar Mandali",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Maurya, Km Poonam  Maurya, K. M.Poonam",2.0,2.0,Indian Institute of Technology Bhilai,Raipur,India
"Nad, Pinaki",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Panchbhai, Anand",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Pandey, Priyesh",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Patra, Shaswati",2.0,1.0,Indian Institute of Technology Bhilai,Raipur,India
"Pradhan, Debakeenandan",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
"Sahu, Bhanendra",2.0,0.0,Indian Institute of Technology Bhilai,Raipur,India
