Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Deepak",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kumar, Rohit",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kushwaha, Ajay",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Prasad, Yamuna",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Riaz, Anjum S.  Riaz, Anjum   Riaz, A. S.",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Akshita",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Deepak",3.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sheikh, Nasiruddin",3.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Amritbir P.  Singh, A. P.   Singh, Amritbir",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Singh, Hemant  Singh, H.",3.0,0.0,Indian Institute of Technology Jammu,Jammu,India
Tamanna,3.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Amin, Insha",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Bajpai, Vatsalya",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Goyal, Aayush",2.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Gupta, Sristi Das  Gupta, Sristi",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Jain, Parima",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Kaith, Priya",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Mazumder, Alokendu",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Mir, Ajaz A.  Mir, Ajaz   Mir, Ajaz Ahmad",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Pathak, Prakash Kumar",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Raj, Aman Aravind  Raj, A. Aravind   Raj, Aman",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Aakar",2.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Akhilesh",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Deepak",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Sharma, Manisha",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Singhal, Garima",2.0,2.0,Indian Institute of Technology Jammu,Jammu,India
"Singhal, Mayank",2.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Subramaniyan, Anand Kumar  Subramaniyan, Anandkumar",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Tomar, Bunty",2.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Acharya, Jayant",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
"Aggarwal, Kshitij",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Banarjee, Arnab",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Bansal, Neetu",1.0,1.0,Indian Institute of Technology Jammu,Jammu,India
"Bashir, Gazali",1.0,0.0,Indian Institute of Technology Jammu,Jammu,India
