Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumar, Narender",9.0,9.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Pramod  Kumar, P.",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Sant",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Satendra",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Kumar, Viney",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Lal, Jia",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Maity, Palash Chandra",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Makkar, Preeti  Makkar, P.",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Mangla, Rajni  Mangla, R.",9.0,9.0,Indian Institute of Technology Roorkee,Roorkee,India
"Maurya, Ajay Kumar",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Maurya, Atul Kumar  Maurya, Atul K.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Mohale, Vijay P.  		      Mohale, V. P.   Mohale, Vijay",9.0,1.0,Indian Institute of Technology Roorkee,Roorkee,India
"Mohanty, Aurobinda",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Muneer, V.",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Mutreja, Ruchi",9.0,5.0,Indian Institute of Technology Roorkee,Roorkee,India
"Nagar, Hemant Kumar  Nagar, Hemant K.   Nagar, H.   Nagar, Hemant",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Pandav, Kumud",9.0,7.0,Indian Institute of Technology Roorkee,Roorkee,India
"Pandey, Akanksha",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Pandey, Bhavesh",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Panwar, Amit  Panwar, A.",9.0,8.0,Indian Institute of Technology Roorkee,Roorkee,India
"Patel, Jyoti",9.0,4.0,Indian Institute of Technology Roorkee,Roorkee,India
"Patidar, Ritesh  Ritesh, Patidar",9.0,7.0,Rajasthan Technical University,Kota,India
"Patolia, Haresh",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Poonia, Vishvendra Singh  Poonia, Vishvendra S.   Poonia, Vishvendra",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
"Prasad, Govind  Prasad, G.",9.0,3.0,Indian Institute of Technology Roorkee,Roorkee,India
"Purohit, Manoj",9.0,3.0,Instruments Research and Development Establishment,Dehradun,India
"Raghav, Dharmendra Singh  Raghav, D. S.",9.0,2.0,Indian Institute of Technology Roorkee,Roorkee,India
