Author,Documents,h-index,Affiliation,City,Country/Territory
"Amir, Md  Amir, M. D.   Amir, M.",54.0,21.0,Indian Institute of Technology Delhi,New Delhi,India
"Gupta, Sharad Kumar S.  Gupta, Sharad Kumar   Gupta, Sharad K.   Gupta, Shard K.   Gupta, S. K.S.   Gupta, S.   Gupta, S. K.   Gupta, Shared K.",54.0,19.0,Indian Institute of Technology Delhi,New Delhi,India
"Khan, Gufran Sayeed  Khan, G. S.   Khan, Gufran S.   Khan, Gufran",54.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Tewari, D. P.",54.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Banerjee, Manidipa  Banerjee, M.",53.0,17.0,Indian Institute of Technology Delhi,New Delhi,India
"Chandra, Avinash  Chandra, A.",53.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
"Chatterjee, Jayanta K.  Chatterjee, J. K.   Chatteijee, J. K.",53.0,9.0,Indian Institute of Technology Delhi,New Delhi,India
"Gupta, Shalini K.  Gupta, Shalini   Gupta, S.   Gupta, S. K.",53.0,16.0,Indian Institute of Technology Delhi,New Delhi,India
"Jain, Vandana",21.0,4.0,Indian Institute of Technology Delhi,New Delhi,India
"Ji, Alok  Ji, A.   ji, Alok",21.0,10.0,Indian Institute of Technology Delhi,New Delhi,India
"Joshi, J. C.",21.0,8.0,Indian Institute of Technology Delhi,New Delhi,India
"Katti, P. K.",21.0,7.0,IRDE,Dehradun,India
"Kumar, Nakul  Kumar, N.",21.0,7.0,Indian Institute of Technology Delhi,New Delhi,India
"Kumar, Peeyush  Kumar, P.",21.0,14.0,Indian Institute of Technology Delhi,New Delhi,India
"Kumar, Rajeev  Kumar, Raj   Kumar, R.",21.0,6.0,Bharat Petroleum Corporation Limited,Mumbai,India
"Kumar, Vinod",21.0,11.0,Cranfield University,Cranfield,United Kingdom
"Kumar, Vireshwar",21.0,8.0,Indian Institute of Technology Delhi,New Delhi,India
"Madan, Alok        Madan, A.",21.0,7.0,Indian Institute of Technology Delhi,New Delhi,India
"Moudgil, Akshay",21.0,8.0,Indian Institute of Technology Delhi,New Delhi,India
"Nanda, Namita  Nanda, N.",21.0,11.0,Indian Institute of Technology Delhi,New Delhi,India
