Author,Documents,h-index,Affiliation,City,Country/Territory
"Chakravarthi, Kotakonda",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Deepak, Sangamesh R.",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Desai, Akshay S.",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Garchar, Jay",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gorthala, Guruprasad",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Jayanth, S.",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Malakalapalli, Rajeswara Rao",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Nandakumar, S.",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Pal, Sagartanu",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Prasanna, Mahadeva V.  Prasanna, M. V.   Prasanna, Mahadeva",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Raj, K. Aswani",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Rana, Mrinal",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Satish Naik, B.",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Siddhartha, Soma",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Swain, Amitabh",2.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Taruni, S.",2.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Agarwal, Ashutosh",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Agarwal, Sarthak",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Ajmal, C. N.Muhammed",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Ajmal Muhammed, C. N.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Bai, Monika M.G.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Bathina, Siva K.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Bhandari, Nikita",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Bhattacharyya, Abhishek",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Boragunde, Pavanvasudev",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Ca, Ganesh Samarth",1.0,1.0,University of Durham,Durham,United Kingdom
"Chaturvedi, Parth",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Chauhan, Amrita",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Chayani, Pragnya Parimita",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Chitturi, Anvesh",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Das, Simita",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Dhyani, Yogesh",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Dosi, Saurav",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gagan, G. B.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gandra, Joshitha",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gokul, B.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Grama Srinath, Harini",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Gudepu, Venkateswarlu",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Guruprasad, Gorthala",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Haq, Faheem Ul",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Harini, G. S.",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Jagarlapudi, Swapnik",1.0,1.0,Indian Institute of Technology Dharwad,Dharwad,India
"Joshi, Bhavya",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Joshi, Sarthak",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"K, Aswani Raj",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Kondepu, Koteswararo",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Kotakonda, Chakravarthi",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
"Krushnamurthy, P. H.",1.0,0.0,Indian Institute of Technology Dharwad,Dharwad,India
