Author,Documents,h-index,Affiliation,City,Country/Territory
"Harsha, Choudhary",36.0,17.0,Indian Institute of Technology Guwahati,Guwahati,India
"Jha, Ravindra Kumar  Jha, Ravindra",36.0,10.0,Indian Institute of Science,Bengaluru,India
"Karthik, Kannan  Karthik, K.",36.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Dalal, Durga C.  Dalal, D. C.   Dalal, D.",35.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gaikwad, Vishwajit M.  Gaikwad, V. M.   Gaikwad, Vishwajit M.   Gaikwad, Vishwajit",35.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Girisa, Sosmitha",35.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Manish",35.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mondal, Piyal  Mondal, P.",34.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Srimani, Dipankar  Srimani, DIpankar",34.0,21.0,Indian Institute of Technology Guwahati,Guwahati,India
"Thummer, Rajkumar P.  Thummer, Rajkumar P.",34.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Baruah, Niharika",33.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Pradip Kumar 				                Das, Pradip K.   Das, Pradeep Kumar   Das Pradip, K.",33.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Deka, Kuntal",33.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Raghvendra  Gupta, R.",33.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Abhinay  Kumar, A.",33.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mondal, Avijit  Mondal, A.",33.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sahu, Aryabartta",33.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Singh, Ripudaman  Singh, R.",33.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Talukdar, Anjan Kumar  Talukdar, Anjan Kr",33.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Thakur, Krishan Kumar  Thakur, K. K.   Thakur, Krishan K.   Thakur, Krishan",33.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Thangavel, Ranjith",33.0,18.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bhaduri, Purandar  Bhaduri, P.",32.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Chowdhury, Anirban  Chowdhuri, Anirban",32.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Haq, Izharul",32.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Shadangi, Krushna Prasad  Shadangi, K. P.   Prasad Shadangi, Krushna",32.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Veeranki, Venkata Dasu  Veeranki, V. D.",32.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Borgohain, Chandan  Borgohain, C.",31.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Bikul  Das, B.",31.0,20.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kapil, Sajan  Kapil, S.",31.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
