Author,Documents,h-index,Affiliation,City,Country/Territory
"Yadav, Dilip Kumar  Yadav, Dhirendra Nath   Yadav, Dilip K.   Yadav, Dhirendra N.   Yadav, D. K.",13.0,9.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Ahmad, Tausif",11.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Azam, Mohammad Sikandar  Azam, M. S.   Azam, Mohammad S.   Azam, Md Sikandar",37.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhar, Chandan  Bhar, C.",40.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhattacharya, Sumantra  Bhattacharya, S.",58.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhaumik, Ajoy K.  Bhaumik, Ajoy K.   Bhaumik, A. K.   Bhaumik, Ajoy Kumar",32.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bhaumik, Soubhik Kumar  Kumar Bhaumik, Soubhik",20.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Bobby, Achamma  Bobby, A.",15.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chakraborty, M.",23.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chakraborty, Sukanta  Chakraborty, S.",12.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chatterjee, Mita  Chatterjee, M.",15.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Chaurasia, Ram Chandra",13.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Das, Sourav  Das, S.",20.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kalraiya, Sachin  Kalraiya, S.",19.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kandulna, Rohit  Kandulna, R.",17.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
"Kujur, Milli Suchita  Kujur, Milli S.   Kujur, Millisuchita   Kujur, Milli suchita",15.0,8.0,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India
