Author,Documents,h-index,Affiliation,City,Country/Territory
"Kumari, Pratibha",12.0,9.0,Indian Institute of Technology Indore,Indore,India
"Majee, Prativa",12.0,5.0,Indian Institute of Technology Indore,Indore,India
"Majumdar, Biju",12.0,8.0,Indian Institute of Technology Indore,Indore,India
"Mandani, Sonam",12.0,10.0,Indian Institute of Technology Indore,Indore,India
"Mishra, Veenu",12.0,7.0,Indian Institute of Technology Indore,Indore,India
"Prasad, K. Eswar  Prasad, K. E.",12.0,4.0,Indian Institute of Technology Indore,Indore,India
"Rani, Poonam",12.0,6.0,Indian Institute of Technology Indore,Indore,India
"Semwal, Sandeep",12.0,3.0,Indian Institute of Technology Indore,Indore,India
"Singh, Maharana Pratap",12.0,3.0,Indian Institute of Technology Indore,Indore,India
"Sivakumar, Gangala  Gangala, Sivakumar   Sivakumar, G.",12.0,9.0,Indian Institute of Technology Indore,Indore,India
"Verma, Girish Chandra  Verma, Girish C.",12.0,7.0,Indian Institute of Technology Indore,Indore,India
Anita,11.0,7.0,Indian Institute of Technology Indore,Indore,India
"Awasthi, Mahendra Kumar  Awasthi, Mahendra K.",11.0,6.0,Indian Institute of Technology Indore,Indore,India
"Biswas, Ankan",11.0,7.0,Indian Institute of Technology Indore,Indore,India
"Chakraborty, Arnab",11.0,4.0,Indian Institute of Technology Indore,Indore,India
"Deka, Hemanta",11.0,6.0,Indian Institute of Technology Indore,Indore,India
"Dewangan, Sheetal Kumar  Dewangan, Sheetal",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Dihingia, Indu Kalpa  Dihingia, Indu K.   Kalpa, Indu Dihingia",11.0,6.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Vipin",11.0,9.0,Indian Institute of Technology Indore,Indore,India
"Karmakar, Siddhartha",11.0,4.0,Indian Institute of Technology Indore,Indore,India
"Krishnan, Mena Asha  Krishnan, Mena A.",11.0,4.0,Indian Institute of Technology Indore,Indore,India
"Mishra, Anurag R.  Mishra, Anurag",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Nirgude, Vishal V.  Nirgude, Vishal",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Patra, Nandini  Nandini, Patra   Patra, N.",11.0,6.0,Indian Institute of Technology Indore,Indore,India
"Pervin, Rukshana",11.0,5.0,Indian Institute of Technology Indore,Indore,India
"Poddar, Madhurima",11.0,8.0,Indian Institute of Technology Indore,Indore,India
"Rambadey, Omkar V.  Rambadey, Omkar V.",11.0,4.0,Indian Institute of Technology Indore,Indore,India
"Saha, Manideepa",11.0,8.0,Indian Institute of Technology Indore,Indore,India
