"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"43 7401671278 (i) on (i)","Chandra, Satish  Chandra, S.   Chandra, Satis","145","26","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"44 56242963200 (i) on (i)","Gopinath, Packirisamy  Packirisamy, Gopinath   Gopinath, P.","143","37","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"45 24173118500 (i) on (i)","Hote, Yogesh Vijay  Hote, Yogesh V.   Hote, Y. V.","143","20","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"46 23488945100 (i) on (i)","Joshi, S. K.","143","16","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"47 56375560400 (i) on (i)","Singh, Inderdeep  Singh, I.","143","33","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"48 18837702800 (i) on (i)","Pruthi, Vikas 	                Pruthi, V.","141","37","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"49 8683737500 (i) on (i)","Toshniwal, Durga  Toshniowal, Durga","140","22","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"50 14068541600 (i) on (i)","Bhargava, Pradeep  Bhargava, Pardeep   Bhargava, P.","138","22","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"51 56363331000 (i) on (i)","Anand, Radhey Shyam  ANAND, R. S.   Anand, R. S.","137","24","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"52 12790894600 (i) on (i)","Bhalja, Bhavesh R.  Bhalja, B.   Bhalja, B. R.   Bhalja, Bhaveshkumar R.   Bhalja, Bhavesh","137","24","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"53 57204513823 (i) on (i)","Ghosh, Kaushik  Ghosh, Koushik   GHOSH, KAUSHIK   Ghosh, K.","137","31","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"54 55491955100 (i) on (i)","Gupta, Akhilesh Kumar  Gupta, A. K.   Gupta, Akhilesh   Gupta, A.   Gupta, Akhilesh Kr   Gupta, Akhilesh K.","135","23","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"55 26427760700 (i) on (i)","Pal, Kaushik  Pal, Kausik   Pal, K.","135","26","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"56 15760954200 (i) on (i)","Rahman, Zillur  Rahman, Z.","134","43","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"57 15135210300 (i) on (i)","Agrawal, Purshottam Narain  Agrawal, Pn   Agrawal, P. N.   Agrawal, Purshottam N.   Agrawal, Purshottam Narayan  						    Narain Agrawal, Purshottam   Agrawal, Purshottam","133","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"58 57424996700 (i) on (i)","Kumar, Anil V.  Kumar, A.   Kumar, Anil","132","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"59 7005242439 (i) on (i)","Agarwala, Vijaya  Agarwala, V.","131","26","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"60 29767443800 (i) on (i)","Jain, Sharad K.  Kumar Jain, Sharad   Jain, Sharad K.   Jain, S. K.   Jain, S.   Jain, Sharad   Jain, Sharad Kumar","131","30","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"61 7004805387 (i) on (i)","Kaur, Davinder  Kaur, D.   Kaur, Devinder","131","28","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"62 26326345700 (i) on (i)","Lahiri, Debrupa  Lahiri, D.   Lahiri Mondal, Debrupa","131","41","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"63 55578538300 (i) on (i)","Mishra, B. K.  Mishra, Bhanu Kumar   Mishra, Bhanu K.   Mishra, Banu K.   Mishra, B. K.   Mishra, Bhanu","131","29","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"64 7005982560 (i) on (i)","Dutt, Dharm  Dutt, D.   Dutt, Dliarm   Dutt, Dharam   Dutt, Dharma   Dutt, Dliami","130","21","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"65 8386080200 (i) on (i)","Pathak, Pushparaj Mani  Pathak, Pushparaj M.   Pathak, P. M.   Pathak, Pushpraj M.   Pathak, Pushpraj Mani   Mani Pathak, Pushparaj   Pushparaj, Mani Pathak","129","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"66 57218113365 (i) on (i)","Kumar, Ravi  Kumar, R.   kumar, Ravi","128","27","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"67 10046255200 (i) on (i)","Chowdhury, Rajib  Chowdhury, R.","127","32","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"68 55466569500 (i) on (i)","Kumar, Praveen Kishore  Kumar, P.   Kumar, P. Kishore   Kumar, Praveen","127","23","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"69 56223635000 (i) on (i)","Misra, Manoj  Mishra, Manoj   Misra, M.","127","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"70 15318886300 (i) on (i)","Garg, Amar Nath  Garg, A. N.   Garg, Amar N.   Garg, Amar","126","22","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"71 7102813204 (i) on (i)","Patnaik, Amalendu  Patnaik, Amaledu   Patnaik, A.","126","21","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"72 57214304948 (i) on (i)","Singh, Sajjanpal  Singh, Sajjan Pal   Singh, Saijan Pal   Singh, S. P.   Singh, Sajjan P.","126","20","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"73 57212000675 (i) on (i)","Singh, Sukhpal P.  Singh, Sukhpal   Singh, S. P.   Singh, S.","126","16","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"74 7202579052 (i) on (i)","Chakrabarti, Anupam  Chakrabarti, A.   Chakrabartia, Anupam","125","28","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"75 55064809000 (i) on (i)","Kumar, Pravindra R.Manish  Kumar, P. R.M.   Kumar, P.   Kumar, Pravindra   Kumara, Pravindra   Kumar, P. Raghavendra","125","22","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"76 12752738000 (i) on (i)","Mittal, Ankush  Mittal, A.","124","17","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
