"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"262 7203051902 (i) on (i)","Elias, Anil Jacob  Elias, A. J.   Elias, Anil J.","80","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"263 7102513356 (i) on (i)","Hari, Pramod Kumar  Hari, P. K.","80","14","ENSAIT Ecole Nationale Supérieure des Arts et Industries Textiles","Roubaix","France"
"","View last title","","","",""
"","","","","","",""
"264 14626168000 (i) on (i)","Komarala, Vamsi Krishna  Komarala, V. K.   Krishna, K. Vamsi   Vamsi, K. K.   Komarala, Vamsi K.   Krishna, Vamsi   Vamsi Krishna, K.","80","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"265 7006230102 (i) on (i)","Soni, Rajeev Kant  Soni, Rajeev   Soni, Ravi Kant   Soni, Ravi K.   Soni, R.   Soni, R. K.","80","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"266 7006153446 (i) on (i)","Dey, Chinmoy Sankar  Dey, C.   Dey, Chinmoy S.   Dey, C. S.","79","24","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"267 57192236481 (i) on (i)","Krishnan, N. M.Anoop  Anoop Krishnan, N. M.   Krishnan, N. M.Anoop   Krishnan, Naduvath Mana Anoop   Krishnan, N. M.A.","79","21","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"268 7402668618 (i) on (i)","Reddy, Gade Brahmaiah  Reddy, Gade B.   Reddy, G. B.","79","20","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"269 7406399632 (i) on (i)","Singh, Satinder Paul  Singh, Satinder P.   Singh, S. P.","79","20","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"270 57220937508 (i) on (i)","Subramanian, K. A.","79","33","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"271 56879936900 (i) on (i)","Gandhi, Om Parkash  Gandhi, O. P.","78","18","Indian Institute of Technology Delhi","New Delhi","India"
