"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"105 57356237300 (i) on (i)","Pradhan, Debakeenandan","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"106 57564492300 (i) on (i)","Sahu, Bhanendra","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"107 57403986000 (i) on (i)","Sahu, Vikas Kumar","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"108 57225384116 (i) on (i)","Sandeep, Ketha Jaya  Sandeep, K.","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"109 57465072400 (i) on (i)","Singh, Aatmjeet","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"110 57214875954 (i) on (i)","Singh, Anuj","2","2","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"111 57355541200 (i) on (i)","Tamang, Anita","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"112 57664903400 (i) on (i)","Tapadar, Agniv","2","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"113 57218384274 (i) on (i)","Teja, Pilli Jaya","2","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"114 57695121800 (i) on (i)","Ali, Akbar","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"115 57222251696 (i) on (i)","Bansal, Rajat","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"116 57441901400 (i) on (i)","Behera, Rojalini","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"117 57238818800 (i) on (i)","Bera, Krishanu","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"118 57463063200 (i) on (i)","Chichkhede, Tushar","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"119 57212475133 (i) on (i)","Dabholkar, Ahaan","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"120 57258088900 (i) on (i)","Das, Rohit","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"121 57356258800 (i) on (i)","Debata, Srikanta","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"122 57465373300 (i) on (i)","Garg, Ashutosh","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"123 57431689300 (i) on (i)","Gautam, Prashant Kumar","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"124 57220183560 (i) on (i)","Giri, Shubham","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"125 57222732012 (i) on (i)","Gorle, Devendra Kumar","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"126 57222100725 (i) on (i)","Gupta, Gagan Raj","1","0","Indian Institute of Technology Bhilai","Raipur","India"
