"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"337 57543346400 (i) on (i)","Jawale, Rushiraj  Jawale, R.","5","0","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"338 57215835038 (i) on (i)","Joshi, Chandrakant","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"339 57219785910 (i) on (i)","Kumar, Manoj","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"340 57192410831 (i) on (i)","Kumar, Medha","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"341 57217398066 (i) on (i)","Kumar, Parmod","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"342 57213855987 (i) on (i)","Kumar, Sachin","5","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"343 57193153570 (i) on (i)","Kumari, Seema","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"344 57214726351 (i) on (i)","Rana, Kewal Singh","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"345 57208394541 (i) on (i)","Rawat, Prashant","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"346 57210578967 (i) on (i)","Raza, Ahmed","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"347 57215695757 (i) on (i)","Samanta, Chinmoy","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"348 57190295092 (i) on (i)","Sapra, Pulkit","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"349 57214977182 (i) on (i)","Saquib, Mohammad","5","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"350 57209929742 (i) on (i)","Sharma, Bijay","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"351 57745544100 (i) on (i)","Sharma, Shagun","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"352 55189848300 (i) on (i)","Shrikanth Reddy, G.","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"353 57208797837 (i) on (i)","Srivastava, Vinit","5","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"354 57220479939 (i) on (i)","Thakur, Diksha","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"355 57192113714 (i) on (i)","Upadhyay, Surya Prakash","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"356 57218437274 (i) on (i)","Verma, Anuj","5","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"357 57191033291 (i) on (i)","Verma, J. K.","5","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"358 57222732153 (i) on (i)","Adhikari, Jitendra","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"359 57208408987 (i) on (i)","Ahirwar, Dalchand","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"360 57191290503 (i) on (i)","Ajithkumar, Singaravelu  Ajithkumar, S.","4","4","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"361 57208128965 (i) on (i)","Alam, Sultan","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"362 57203142353 (i) on (i)","Arora, Puneet","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"363 57212058778 (i) on (i)","Bharath, M.","4","1","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"364 57210109791 (i) on (i)","Bhardwaj, Keshav","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"365 57209281557 (i) on (i)","Bhatia, Rhythm","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"366 57193952365 (i) on (i)","Bisht, Manju","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"367 57209466736 (i) on (i)","Bollimbala, Ashish","4","3","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
"368 57214408699 (i) on (i)","Chauhan, Nitin Singh 					    Chauhan, Nitin","4","2","Indian Institute of Technology Mandi","Mandi","India"
"","View last title","","","",""
"","","","","","",""
