"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3860 57462334700 (i) on (i)","Gaikwad, Vidyasagar","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3861 57203165871 (i) on (i)","Gajjar, Kevin Kaushikbhai  Gajjar, K. K.","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3862 57189642119 (i) on (i)","Galaveen, Shivanand C.  Galaveen, Shivanand","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3863 57220541345 (i) on (i)","Gandhi, Shreyans","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3864 57217398492 (i) on (i)","Ganesh, Lakshmi","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3865 23970851400 (i) on (i)","Ganesh, Sista Sivaji 						    Ganesh, S. Sivaji","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3866 55401865000 (i) on (i)","Ganu, Gajanan M.  Ganu, G. M.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3867 6504437131 (i) on (i)","Gaokar, U. G.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3868 56430575800 (i) on (i)","Garg, Himanshu","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3869 57364297300 (i) on (i)","Garg, Shagun","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3870 57213788833 (i) on (i)","Garg, Siddhant 	  Garg, S.","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3871 57819237800 (i) on (i)","Garg, Tarun  Garg, T.","3","2","Vellore Institute of Technology","Vellore","India"
"","View last title","","","",""
"","","","","","",""
"3872 57214131080 (i) on (i)","Garud, Amruta","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3873 7005231035 (i) on (i)","Gautam, S. K.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3874 57194174351 (i) on (i)","Gawali, Devidas","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3875 23090762500 (i) on (i)","Gawande, Vinit N. 	  Gawande, V. N.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3876 57197311164 (i) on (i)","Geetha, K.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3877 57205266848 (i) on (i)","Gholkar, Pratik","3","3","Monash University","Melbourne","Australia"
"","View last title","","","",""
"","","","","","",""
"3878 57196076799 (i) on (i)","Ghorai, Santanu","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3879 57201461184 (i) on (i)","Ghorpade, Anujkumar","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3880 57217289129 (i) on (i)","Ghosh, A. A.","3","1","Armament Research and Development Establishment","Pune","India"
"","View last title","","","",""
"","","","","","",""
"3881 57209784800 (i) on (i)","Ghosh, Soham","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3882 57212048553 (i) on (i)","Ghosh, Sudeshna","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3883 57223043905 (i) on (i)","Ghosh, Suranjan","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3884 57189059494 (i) on (i)","Giri, Ravi Prakash","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3885 6507280203 (i) on (i)","Godgul, Geeta  Godgul, G.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3886 57226595336 (i) on (i)","Gokhale, Alok","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3887 57204192978 (i) on (i)","Gokula, Ram P.","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3888 57204124950 (i) on (i)","Gokulraj, Sengodan  Gokulraj, S.   Sengodan, Gokulraj","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3889 7801629580 (i) on (i)","Gomathy, S.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3890 57192100012 (i) on (i)","Gopalakrishnan, Shoba","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3891 57218610825 (i) on (i)","Gorve, Dnyaneshwar A.","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3892 56801552900 (i) on (i)","Goswami, Hiya","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3893 16318866100 (i) on (i)","Gujarathi, Amit V.  Gujarathi, A.   Gujarathi, Amit","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3894 57215609444 (i) on (i)","Gulshan, Gulshan","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3895 57770895400 (i) on (i)","Gupta, Ashok K.","3","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3896 57192082458 (i) on (i)","Gupta, Harshad  Gupta, H.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3897 57209633435 (i) on (i)","Gupta, Heena","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3898 57674793200 (i) on (i)","Gupta, Manish","3","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3899 57209931614 (i) on (i)","Gupta, Neha","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3900 57222039131 (i) on (i)","Gupta, Nitesh","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3901 57205519081 (i) on (i)","Gupta, Pramod  Gupta, P.","3","2","Tata Iron & Steel Company Limited","Jamshedpur","India"
"","View last title","","","",""
"","","","","","",""
"3902 57271007600 (i) on (i)","Gupta, Siddharth","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3903 57213926665 (i) on (i)","Gupta, Utkarsh","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3904 57199940601 (i) on (i)","Gupta, Vinod Kumar N.  Gupta, Vinod Kumar","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3905 57225092264 (i) on (i)","Gupta, Yashika","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3906 57222082148 (i) on (i)","Gurjarpadhye, Chinmay","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3907 57213971338 (i) on (i)","Harapanhalli, Ravi S.","3","2","Ltd.","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3908 57217742096 (i) on (i)","Hariharan, M. V.","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3909 57226457320 (i) on (i)","Harod, Rahul","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3910 36537119700 (i) on (i)","Hasabnis, Amit","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3911 16230280600 (i) on (i)","Hasib, Raunaq","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3912 57192254184 (i) on (i)","Hawal, Suyog R.  Hawal, Suyog   Hawal, S.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3913 57212542721 (i) on (i)","Hazra, Subhadip","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3914 57224169631 (i) on (i)","Hegde, Ganesh","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3915 57219663651 (i) on (i)","Hegde, Lohitha R.","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3916 16494815800 (i) on (i)","Holla, D. N.","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3917 56026431000 (i) on (i)","Honkalaskar, Vijay H.  Honkalaskar, V. H.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3918 57219598784 (i) on (i)","Hossain, Kashimul","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
