"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"882 6603876876 (i) on (i)","Avudainayagam, A.  Avudainayagan, A.","20","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"883 7004547950 (i) on (i)","Bhat, Vasudeva  Bhat, V.","20","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"884 36660573300 (i) on (i)","Chaunsali, Piyush","20","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"885 26026254100 (i) on (i)","Chithra Lekha, P.  Chithra lekha, P.   lekha, P. Chithra","20","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"886 7202948015 (i) on (i)","Iyer, Srinivasa Ramakrishna K  Iyer, Srinivasa Ramakrishna   Iyer, S. R K   Iyer, S. Ramakrishna   IYER, S. R K   Iyer, S. R.","20","5","Indian Institute of Technology, Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"887 55987046200 (i) on (i)","Murugan, Divagar  Divagar, M.   Divagar, Muthukumar   M, Divagar","20","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"888 55443014800 (i) on (i)","Nagini, M.","20","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"889 57212377082 (i) on (i)","Nair, Radhika Vadakkini  Nair, Radhika V.","20","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"890 37073147900 (i) on (i)","Narayana Rao, Kandukuri V.L.  Narayana Rao, K.   Rao, K. Narayana   Rao, Kandukuri Narayana   Narayana Rao, K. V.L.","20","9","Hindustan Aeronautics Ltd","Bengaluru","India"
"","View last title","","","",""
"","","","","","",""
