"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"51 46661882600 (i) on (i)","Chakraborty, Suchetana  Chakrabort, Suchetana","39","7","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"52 57221102003 (i) on (i)","Kumar, Amit","39","16","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"53 57198400733 (i) on (i)","Srivastava, Rajiv  Srivastava, R.   Srivasatva, Rajiv","39","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"54 56747880100 (i) on (i)","Chaurasiya, Rajneesh  Chaurashiya, Rajneesh","38","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"55 57188711786 (i) on (i)","Jain, Pallavi","37","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"56 56199557800 (i) on (i)","Mathur, Aashish","37","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"57 57188258200 (i) on (i)","Raghuwanshi, Vivek","37","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"58 57220078183 (i) on (i)","Kumar, Amit  Kumar, A.","36","23","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"59 55803773100 (i) on (i)","Bhattu, Deepika  Bhattu, D.","35","18","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"60 26422981200 (i) on (i)","Dhanekar, Saakshi  Dhanekar, S.","35","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"61 57212911384 (i) on (i)","Mishra, Deepak  Mishra, D.","35","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"62 57224751726 (i) on (i)","Sharma, Rakesh Kumar  Sharma, Rakesh   Sharma, R. K.   Sharma, Rakesh K.","34","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
