"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"2080 55423787000 (i) on (i)","Jha, Neeraj K.  Jha, N. K.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2081 57833573500 (i) on (i)","Jha, Sudhanshu S.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2082 56964124600 (i) on (i)","Jhaveri, Jainesh H.  Jhaveri, Jainesh H.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2083 57192296952 (i) on (i)","Jois, Santhosh","7","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2084 57189491313 (i) on (i)","Joshi, Prathamesh Shreekant  Joshi, Prathamesh","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2085 57212646131 (i) on (i)","Joshi, Shashikant","7","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2086 55004503700 (i) on (i)","Kadam, Sudin","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2087 8705902200 (i) on (i)","Kalra, Ruchi","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2088 57202054292 (i) on (i)","Kangude, Prasad","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2089 55602518100 (i) on (i)","Kapadia, Anush","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2090 57200598841 (i) on (i)","Kar, Soumyashree  Kar, S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2091 57222731421 (i) on (i)","Khan, Imran  Khan, I.","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2092 56105153000 (i) on (i)","Khan, M. I.  Khan, M. I.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2093 57199444768 (i) on (i)","Khan, Mohammad Moiz  Khan, Mohd Moiz   Khan, Mohammad","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2094 57217036387 (i) on (i)","Khandakar, Mostafizar  Khandakar, M.","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2095 7003796145 (i) on (i)","Khosla, N. K.","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2096 57202037379 (i) on (i)","Kishor, Vimal","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2097 57203568460 (i) on (i)","Kotha, Vishal","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2098 35885557600 (i) on (i)","Kotwal, Ketan","7","7","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2099 55648372100 (i) on (i)","Krishnan, Geethi","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2100 55808072163 (i) on (i)","Kulkarni, M. M.","7","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2101 57203438784 (i) on (i)","Kulkarni, Vinay S.  Kulkarni, V. S.   Kulkarni, Vinay","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2102 57216227840 (i) on (i)","Kumar, Ankita  Kumar, A.","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2103 7004429588 (i) on (i)","Kumar, Erukulla Ravi  Kumar, E. Ravi   Kumar, E. R.","7","6","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2104 57205976790 (i) on (i)","Kumar, Hareesh M.Ravi  Kumar, H.   Kumar, H. M.Ravi   Kumar, Hareesh","7","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2105 57301761300 (i) on (i)","Kumar, Sandeep","7","2","Defence Research and Development Organisation India","Dehradun","India"
"","View last title","","","",""
"","","","","","",""
"2106 57201079687 (i) on (i)","Kumar, Shyam  Kumar, S.","7","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2107 57738912300 (i) on (i)","Kumar, Surender  Kumar, S.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2108 55548908800 (i) on (i)","Kunkalkar, Rupesh A.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2109 57131140600 (i) on (i)","Kunnath-Poovakka, Aiswarya  Kunnath Poovakka, A.   Kunnath-Poovakka, A.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2110 57191891798 (i) on (i)","Lal, Raj M.  Lal, Raj","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2111 57216225818 (i) on (i)","Lekshmipathy, Janani  Janani, L.","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2112 57018843600 (i) on (i)","Limaye, R. G.","7","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2113 36651225600 (i) on (i)","Mahajan, Prachi","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2114 57214534106 (i) on (i)","Maheshwari, Ayush","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2115 57191855345 (i) on (i)","Maitra, Shubhrajit  Maitra, S.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2116 57192253091 (i) on (i)","Mali, Amol Kamalakar  Kamalakar Mali, Amol   Mali, A. K.","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2117 57202536164 (i) on (i)","Mandal, Avirup","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2118 18634970200 (i) on (i)","Mane, Vaijinath","7","6","Indian Institute of Technology Bombay","Mumbai","India"
