"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","","","","","",""
"557 57225833537 (i) on (i)","Chowdhury, Sujit","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"558 57190302245 (i) on (i)","Das, Akash","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"559 55628590443 (i) on (i)","Das, Saranika","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"560 57208822972 (i) on (i)","Das, Tanmoy","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"561 57222712064 (i) on (i)","Das, Tanuja","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"562 57760207400 (i) on (i)","Debnath, Indibar","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"563 57218339903 (i) on (i)","Dey, Subhajit","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"564 57216689609 (i) on (i)","Edithal, Vignesh","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"565 57211602467 (i) on (i)","Fatma, Ayesha","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"566 57200231146 (i) on (i)","Ganni, Sanjeevini Devi","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"567 57409119300 (i) on (i)","Ghosh, Debarati","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"568 57221955996 (i) on (i)","Ghosh, Gobinda  Ghosh, Gobinda I.","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"569 57203920631 (i) on (i)","Gill, Karanjit S.  Gill, Karanjit","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"570 57219280038 (i) on (i)","Giri, Swagarika Jaharlal","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"571 57216392882 (i) on (i)","Golchha, Hitesh","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"572 57617291600 (i) on (i)","Goswami, Santu","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"573 57221012628 (i) on (i)","Gupta, Akshay","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"574 57219496269 (i) on (i)","Gupta, Bivek","2","0","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"575 57216271318 (i) on (i)","Gupta, Deepa","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"576 57205102244 (i) on (i)","Gupta, Divyansh        Gupta, Devansh","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"577 57203488796 (i) on (i)","Gupta, Nipoon","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"578 57202881716 (i) on (i)","Gupta, Rohit","2","2","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"579 57406823300 (i) on (i)","Haider, Md Alquma","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
"580 57216687498 (i) on (i)","Harsha, Harsha","2","1","Indian Institute of Technology Patna","Patna","India"
"","View last title","","","",""
"","","","","","",""
