"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"67 57652148800 (i) on (i)","Shukla, Anup","10","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"68 25822780800 (i) on (i)","Varma, Rajendra K.  Varma, R. K.   Varma, Rajendra","10","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"69 55938551900 (i) on (i)","Arun Kumar, P.","9","5","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"70 57210801896 (i) on (i)","Ganie, Javid Ahmad  Ganie, Javid A.   Ganie, J. A.   Ganie, Javeed A.","9","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"71 35194025500 (i) on (i)","Kotwal, Shashi Bhushan  Kotwal, S. B.   Bhushan Kotwal, Shashi","9","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"72 56442613900 (i) on (i)","Nimdeo, Yogesh M.  Nimdeo, Yogesh","9","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"73 56191968900 (i) on (i)","Sarkar, Tanmay","9","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"74 57610311900 (i) on (i)","Chauhan, Pankaj","8","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"75 57222288178 (i) on (i)","Kumar, Arvind","8","1","Hebrew University of Jerusalem","Jerusalem","Israel"
"","View last title","","","",""
"","","","","","",""
"76 57214462612 (i) on (i)","Kumar, Rajiv  KUMAR, RAJIV","8","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"77 57191981246 (i) on (i)","Neog, Bhaskar Jyoti  Neog, Bhaskar","8","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"78 57160436300 (i) on (i)","Pothukuchi, Harish","8","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"79 57220188482 (i) on (i)","Saini, Haneesh","8","5","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"80 57192684830 (i) on (i)","Thapar, Sapna","8","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"81 57211917092 (i) on (i)","Wani, Insha","8","7","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"82 57219254375 (i) on (i)","Zargar, Mehran Manzoor  Zargar, Mehran M.","8","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"83 57216399495 (i) on (i)","Kumar, Prabhat Arun  Kumar, P.   Kumar, P. Arun   Kumar, Prabhat","7","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"84 57210840031 (i) on (i)","Malhotra, Dikshant","7","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"85 56966465300 (i) on (i)","Pathania, Akshay","7","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"86 57195672260 (i) on (i)","Singh, Prasant","7","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"87 57208126432 (i) on (i)","Sofi, Mohammad Ayoub","7","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"88 57192656129 (i) on (i)","Zhang, Jinghua  Zhang, J.","7","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"89 57530828900 (i) on (i)","Bera, Ashok  Bera, A.","6","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"90 56148987000 (i) on (i)","Biswas, Saurabh","6","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"91 57219355505 (i) on (i)","Koul, Ashwani","6","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"92 57208198795 (i) on (i)","Kumar, Nitish","6","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"93 55453909300 (i) on (i)","Mir, Ajaz Akbar  Mir, Ajaz","6","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"94 57194455580 (i) on (i)","Mumtaz, Deebha","6","3","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"95 57195477521 (i) on (i)","Singh, Harpreet","6","4","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"96 57206320575 (i) on (i)","Varghese, Joby","6","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"97 57203762087 (i) on (i)","Yadava, Khushboo","6","5","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"98 57206257974 (i) on (i)","Banday, Yusra","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"99 56569341900 (i) on (i)","Hota, Pradosh Kumar","5","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
