"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"274 57561531200 (i) on (i)","Prabhat Reddy, L.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"275 57224718492 (i) on (i)","Priya, P. Mohana","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"276 57226199043 (i) on (i)","Priya, Shruti","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"277 57222122119 (i) on (i)","Pullangott, Gayathri","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"278 57223314885 (i) on (i)","Purushothaman, Sangeeth","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"279 57224854530 (i) on (i)","Pushparaj Gandhi, T.","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"280 57513150700 (i) on (i)","Raghavendra, K.","1","1","Indian Institute of Technology Guwahati","Guwahati","India"
"","View last title","","","",""
"","","","","","",""
"281 57417423600 (i) on (i)","Rajiv, Aravindh","1","1","Indian Institute of Technology Tirupati","",""
"","View last title","","","",""
"","","","","","",""
"282 57226293642 (i) on (i)","Rajput, Ashutosh","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"283 57188856490 (i) on (i)","Rao, Sudheendra M.N.","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"284 57216287086 (i) on (i)","Reddy, Jakku Sai Krupa","1","1","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"285 57354393300 (i) on (i)","Reddy, K. Lakshmi Bhanuprakash","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
"286 57491751800 (i) on (i)","Reddy, Lakshmi Bhanu Prakash","1","0","Indian Institute of Technology Tirupati","Tirupati","India"
"","View last title","","","",""
"","","","","","",""
