"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"859 57195322398 (i) on (i)","Mudgal, Rajat Kumar  Mudgal, Rajat","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"860 57213475608 (i) on (i)","Naik, Tejas Pramod  Naik, Tejas P.","13","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"861 56624219200 (i) on (i)","Narang, Naina  Narang, N.","13","3","Manipal University Jaipur","Jaipur","India"
"","View last title","","","",""
"","","","","","",""
"862 57217658022 (i) on (i)","Padmanabhan, Gowtham  Padmanabhan, G.","13","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"863 57191657852 (i) on (i)","Pandey, Vibhuti Bhushan 						  Pandey, Vibhuti B.   Pandey, V. B.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"864 57201749586 (i) on (i)","Panwar, S.  Panwar, Sugandha   Panwar, S.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"865 57204041305 (i) on (i)","Parvate, Sumit","13","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"866 57211555396 (i) on (i)","Pindar, Sanjay  Pindar, S.","13","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"867 57225797316 (i) on (i)","Prakash, S.","13","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"868 57192013349 (i) on (i)","Ravi, Krithika","13","9","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"869 57201665062 (i) on (i)","Rehan, Mohd  Rehan, M.","13","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"870 55661549600 (i) on (i)","Sharan, Shruti","13","11","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"871 55734232500 (i) on (i)","Sharma, Sarita  Sharma, S.","13","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"872 57203256360 (i) on (i)","Singh, Prerna","13","10","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
