"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"81 15926002700 (i) on (i)","Sharma, Tripurari  Sharma, T.","43","17","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"82 6603503072 (i) on (i)","Tripathy, Umakanta","44","17","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"83 57197438074 (i) on (i)","Varma, Atul Kumar  Varma, A.   Varma, Atul K.   Varma, A. K.","75","17","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"84 56982477800 (i) on (i)","Chatterjee, Kalyan  Chattterjee, Kalyan   Chatterjee, K.","103","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"85 7101655343 (i) on (i)","Khan, Prosanta Kumar  Khan, P. K.   Khan, Prosanta K.","58","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"86 55189433700 (i) on (i)","Kundu, Santimoy  Kundu, S.","110","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"87 36868876700 (i) on (i)","Mishra, Devi Prasad  Mishra, D. P.","58","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"88 7202570236 (i) on (i)","Mohanty, S.  Mohanty, S. P.   Mohanty, Sarada Prasad   Mohanty, S.   Mohanty, Saradaprasad   Mohanty, Sarada   Mohanty, Sarada P.","56","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"89 35611847400 (i) on (i)","Sadhu, Pradip Kumar  					      Sadhu, Pradip Kr   Sadhu, Pradip   Sadhu, Pradip K.   Kumar Sadhu, Pradip   Sadhu, P. K.   Sadhu, Pradeep Kumar","205","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"90 57196719857 (i) on (i)","Sarkar, Amit Kumar","23","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"91 7103293143 (i) on (i)","Saxena, Vinod Kumar  Saxena, V. K.   Saxena, Vinod K.","79","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"92 7004694238 (i) on (i)","Venkatesh, A. S.  Venkatesh, Akella Satya   Venkatesh, A. S.","56","16","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"93 56340886300 (i) on (i)","Adhikari, Mainak","53","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"94 57209058799 (i) on (i)","Ahmad, Ejaz","30","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"95 24281560800 (i) on (i)","Khatri, Viswas Nandakishor  Khatri, V. N.   Khatri, Vishwas Nandkishor   Khatri, Vishwas N.","44","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"96 27170039900 (i) on (i)","Kumar, Vineet  Kumar, V.","45","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"97 56962719500 (i) on (i)","Mishra, Brijesh Kumar  Mishra, Brijesh Kr   Mishra, Brijesh K.   Mishra, B. K.   Brijesh, K. M.   Kumar Mishra, Brijesh","53","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"98 56316562200 (i) on (i)","Nandi, Sukhendu","24","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"99 37066364100 (i) on (i)","Nayak, Paresh Kumar  Nayak, Pabitra Kumar   Nayak, Paresh   Nayak, P. K.   Nayak, Paresh K.","49","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"100 57200931454 (i) on (i)","Pandey, Mukesh Kumar  Pandey, Mukesh   Pandey, M.","45","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"101 7005955180 (i) on (i)","Panigrahi, Durgacharan  Panigrahi, Durga C.   Panigrahi, Durga Charan   Panigrahi, D. C.   Panigrahi, D.","75","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"102 7103002195 (i) on (i)","Pathak, Akhilendra Kumar  Pathak, A. K.   Pathak, Akhilendra K.","32","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"103 55959557800 (i) on (i)","Shalivahan  Bhattacharya, Shalivahan   Shalivahan, Shalivahan   Shalivahan, S. S.   Srivastava, S.   Srivastava, Shalivahan","60","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"104 7004430330 (i) on (i)","Shekhar, Rajiv  Shekhar, R.","61","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"105 55547130436 (i) on (i)","Sinha, A.  Sinha, A. Kumar   Sinha, A. K.   Sinha, Alok   Sinha, A.","68","15","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"106 19337106300 (i) on (i)","Anshumali","41","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"107 55658055997 (i) on (i)","Bajpai, Vivek  Bajpai, V.","51","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"108 56857140300 (i) on (i)","Biswas, Amrita  Biswas, A.","20","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"109 7201698475 (i) on (i)","Kar, Asit Kumar  Kumar Kar, Asit   Kar, A. K.   Kar, Asit   Kar, Asit K.   Kar, A.","71","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"110 24776315900 (i) on (i)","Kartick, Jana Chandra  Jana, Kartick Chandra   Jana, K. C.   Jana, Kartic C.   Chandra Jana, Kartick   Jana, Kartick C.","70","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"111 8635505100 (i) on (i)","Maiti, Saumen  Maiti, S.","33","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"112 57192931576 (i) on (i)","Majumdar, Dhrubajyoti  Majumdar, Dhrubajyoti J.","21","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"113 57194332916 (i) on (i)","Nag, Akash  Nag, A.","39","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
"114 23668783000 (i) on (i)","Naiya, T. K.  Naiya, Tarun Kumar   Kumar Naiya, T.   Naiya, T. K.   Kumar Naiya, Tarun","41","14","Indian Institute of Technology (Indian School of Mines), Dhanbad","Dhanbad","India"
"","View last title","","","",""
"","","","","","",""
