Author,Documents,h-index,Affiliation,City,Country/Territory
"Baag, Pankaj Kumar",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Balagangatharan, Shyam Prasath",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Balasubrahmanyam, S.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Banerjee, Anirban",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Chaurasia, Shailly",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Garg, Parth",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ghatak, Anirban",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ghatak, Anirban",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Gopinath, Saji",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Hazarika, Latasri",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Jacob, Chacko",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Jacob, Remya Tressa",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Jain, Ritesh",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"K V, Amina Jasmina",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kerai, Anita",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Khairnar, Sagar",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Krishna Velmajala, Vamshi",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kumar, Parimal",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kumar, Piyush",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kumar, Sujit",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kumar Hota, Pradeep",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Kumar S, Vijay",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Lankayil, Arjun Athikkamannil",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Lukose, P. J.Jijo",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"M, Deva Prasad",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Malhotra, Nishi",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Mitra, Sumit",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Mookan, Mohan",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"M.p, Sebastian  M.P, Sebastian",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Nair, K. Unnikrishnan",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Narain, Niketa",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Narayan, Shannu",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Natashekara, Karthik",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ojha, Atma Prakash",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Padhi, Sidhartha S.",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Persis, D. Jinil",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Petkar, Ashwin",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Prakash Pati, Surya",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Premi, Priya",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"R, Sai Shiva Jayanth",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ramachandran, Rahul",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ramachandran, Vinaya",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ramesh, Vishnu K.",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Rastogi, Ashish",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sahastranaman, Sreevas",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sankaran, Ramesh Kumar",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sankaranarayanan, Venkataraman",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sasikala, Visalakshy",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sebastian, Mankoottathil Paulose",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Shalique, M. S.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sharma, Aditi",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sharma, Gagandeep",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Shekhar, Niti",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sinha, Anubha Shekhar",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sivadasan, T. M.",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sumod, Saraswathy Divakaran",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sunitha, T.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Suresh, R. P.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Thangamani, G.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Varma, Aparna M.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Vasist, Pramukh Nanjundaswamy",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Veettil, Nandakumar Mankavil Kovil",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Venkataraman, S.",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
