Author,Documents,h-index,Affiliation,City,Country/Territory
"Dhal, Alisha",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Ghosh, Syamal K.",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Goyal, Praveen",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Grover, Atipriya",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Gugalia, Avik",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Guhathakurata, Kousik",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Gupta, Aishwarya",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Gupta, Shweta",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Gupta, Shweta",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Gupta, Sonali",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Harshvardhan, M.",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Iyer, Krishnan",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Jain, Prachi",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Jain, Prachi",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Jain, Surbhi",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Jayaraman, Ravisankar",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Jha, Shweta",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kaduba Mokale, Rajesh",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Khan, Abdul Wahid",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Khandelwal, Akansh",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Khandelwal, Vaibhav",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kiran, Kumar K.",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kukreja, Priyam",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Arun",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Mukesh",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Siva M.",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Sumit",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Vaijayanthee",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar, Vinod",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kumar Mishra, Sushanta",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Kushwaha, Ankur",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Madhusudan, Gayatri",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Mandliya, Anshul",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Manibabu, P.  Manibabu, P. Manibabu",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Mazumder, Sudipto",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Mehta, Atul",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Mitra, Sumit",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Mitra, Tarit",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Mottiani, Manoj",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Mukhoti, Sujay",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Numbudiri, Ranjeet",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Panda, Deepak Kumar",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Pandey, Jyoti",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Panwar, Vivek",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Parvez, Akhtar",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Paspuleti, C.  Paspuleti, C.",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Pattnayak, Biswajeet",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Paul, Justin",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Paul, Justin",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Raghavan R, Srinivasa",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Rai, Himanshu",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Ranjan, Ravi Kishor",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Rao, Gadda Koteswara",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Rathod, Amit",1.0,1.0,Indian Institute of Management Indore,Indore,India
