Author,Documents,h-index,Affiliation,City,Country/Territory
"Ramu, Swapnika Shiva  Ramu, S. Shiva   Ramu, Swapnika   Ramu, S. S.",6.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Saxena, Ashay",6.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Balasubramanian, N.",5.0,4.0,Indian Institute of Management Bangalore,Bangalore,India
"Bhattacharjee, Ayona",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Dhasmana, Anubha",5.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gunupudi, Laxmi",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Subhashish",5.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jayateertha, G. M.",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Joshi, Radhika",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kare, Dilip D.  Kare, D. D.",5.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Kumar, S. Ramesh",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Lingaraj, B. P.  Lingaraj, BP",5.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mahajan, Siddharth",5.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mani, Dalhia",5.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Murty, L. S.",5.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Narasimhan, M. S.  Narasimhan, Ms",5.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rao, Ravi Anand  Rao, Ravi A.",5.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sahni, A. K.  Sahni, A.",5.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Sethi, Rupal",5.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Shroff, Bhavya Peapully  Shroff, Bhavya P.   Shroff, Bhavya",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ugargol, Allen P.  Ugargol, Allen P.   Ugargol, Allen Prabhaker",5.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Venkataraman, Madalasa",5.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Verma, Nishant Kumar",5.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jha, Mithileshwar",4.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Joshi, Siddharth",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Krishna Sundar, Diatha  Krishna Sundar, D.",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mishra, Ashis",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Moorthy, Vivek",4.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Mukherji, Sourav",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Narayanaswamy, R.",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Roy, N. G.",4.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Shenoy, Akshay U.",4.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Srinivas, Vadhri  Srinivas, V.",4.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Tewari, Vinod K.  Tewari, V. K.",4.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Thomas, K. Raju",4.0,3.0,Indian Institute of Management Bangalore,Bangalore,India
"Tripathy, Anshuman",4.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Venumuddala, Vinay Reddy",4.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Vijaygopal, Abhishek",4.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Anand, Abhinav  Prof, Abhinav Anand",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Basavaraj, K. P.",3.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Bhanoji Rao, V. V.",3.0,2.0,"Gandhi Institute of Technology and Management, Visakhapatnam",Visakhapatnam,India
"Bhat, Ravishankar  Bhat, R.",3.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gautam, Yashaswi",3.0,3.0,Indian Institute of Management Bangalore,Bangalore,India
"Goutam, Prodyumna",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gowda, M. V.Rajeev",3.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Holla, Jayarama",3.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
"Kumar, Ravi",3.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Narasimhamurthy, Ravikumar  Ravikumar, N.",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Narayan, P. C.",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Patnaik, K. Rama",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Prakash, Purnima",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rao, M. R.",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sabarinathan, G.",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sarkar, Sanjukta",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Seth, Nandini",3.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Soni, Pavan",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Upadhyay, Divya",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Venkatesh, G.",3.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Anantharamaiah, K. M.  Anantharamaiah, K.M.",2.0,1.0,Indian Institute of Management Bangalore,Bangalore,India
"Apte, Prakash",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bandhu, Sarvesh",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bansal, Nidhi",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Betai, Neha Vinod",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bhattacharya, Bibek",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Dalbehera, Shailen Kumar",2.0,0.0,Indian Institute of Management Bangalore,Bangalore,India
"Damle, Harshali",2.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gopi Sankar, Gopi  Gopi Sankar, G.   Gopikuttan, Gopi Sankar",2.0,0.0,Indian Institute of Management Bangalore,Bengaluru,India
"Goswami, Ranadev",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Goswami, Rimi",2.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gukhal, Chandrasekhar Reddy  Gukhal, Chandrasekhar R.",2.0,2.0,Indian Institute of Management Bangalore,Bangalore,India
