Author,Documents,h-index,Affiliation,City,Country/Territory
"Kamal, Jai",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Khalek, Sk Abu",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kohar, Amit",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Anand",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Misra, Sangeeta D.",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mittal, Ishan",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Nigam, Ashutosh",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Ojha, Raj Kumar  Ojha, R. K.",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Pal, Santanu",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Priya, Bhawna",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Roy, Nandita",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Saddikutti, Venkatramanaiah",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Saxena, Kirti",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Sindhwani, Rohit",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Singh, Awadhesh Pratap",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Srivastava, Neha",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Suvadarshini, Pinakhi",2.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Takkar, Raghav",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Thakur, Vinod",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
Abha,1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Ahuja, Ankit",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Amanulla, S.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Ambust, Nishant",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
Ankit,1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Asthana, Alok",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Awadhesh, Pratap Singh",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Banerjee, Kaustav",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Banerjee, Kaustav",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Banerji, Asit",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Bansal, S. C.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Bhargava, Sushant",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Bhumika, B.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
Bhumika,1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Bhushan, Vishwa",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Biswas, Soumik",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Chatterjee, Debashis",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Chaurasia, Swati",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Choudhary, Vikram",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Das, Rituparna",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Das, Shubhabrata",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"das Gupta, Devashish  Das Gupta, Devashish",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Dash, Satyabhushan",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Datta, Sagnika",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Dubey, Anil",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Gairola, Gaurav",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Ganvir, Manish B.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Garg, Ajay Kumar",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Ghai, Ambica",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Gupta, Aman",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Gupta, Amit",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Harikrishnan, P. K.",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Jain, Rahul",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Jayadev, M.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Jena, Debashish",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kanak, Mahesh Gangaram",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Mahesh",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Manoj",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar Jakhar, Suresh",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar Srivastava, Rajiv",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumra, Rajeev",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mann, Pankaj",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Mathias, Shirley",1.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mishra, A. K.",1.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
